,https://t.co/mMziwEGe82,,und,,bobj_77382,03-01-2017 18:31,07-06-2017 23:52,0,0,0
,"RT @docrocktex26: Defying Trump, Hawaii Becomes First State to Pass Law Committing to Paris Climate Accord https://t.co/QRq4kkWcqt",,en,,reruam,09-08-2009 02:14,07-06-2017 23:52,0,0.25,0.333333333
"hughson,ca",RT @Braveheart_USA: Well this is going to be painful for @ABC. They've learned Comey will not be saying Trump obstructed justice!… ,,en,,jewel722,26-07-2009 05:52,07-06-2017 23:52,0,-0.7,0.9
"Williamsburg, Brooklyn",RT @Broadsword_6: Nope. Nothing to see here right @LouiseMensch ?? https://t.co/qCgOKb5adP,,en,,SSurjik,27-10-2014 15:14,07-06-2017 23:52,0,0.285714286,0.535714286
,Donald Trump is a Putin cock sucker ! https://t.co/g6FhENGR92,,en,,MaxMaxsilva1946,09-03-2015 22:27,07-06-2017 23:52,0,-0.375,0.8
Behind you like Jason Voorhees,RT @NO_LIBS_NO_GOP: Fake news from CNN https://t.co/fUVorg9nHy,,en,,thecarnage07,05-06-2014 19:49,07-06-2017 23:52,0,-0.5,1
Virginia,"RT @NolteNC: MSM not clever, trapped. Barry spied &amp; leaked cuz all thought Trump would lose &amp; spying wouldn't be uncovered. Trum… ",,en,,FederalistWoman,15-08-2010 19:30,07-06-2017 23:52,0,-0.141666667,0.416666667
,RT @docrocktex26: China and California sign deal to work on climate change without Trump https://t.co/5pglExAvAP,,en,,Peresson79,23-06-2015 16:39,07-06-2017 23:52,0,0,0
,@loudobbs  NO but I don't believe we can include all dems.  Only the OBAMA/CLINTON clones,,en,,BetKouns,19-05-2017 03:35,07-06-2017 23:52,0,0,1
Virginia ,RT @MikeLevinCA: Reality check for @DarrellIssa: Trump's threats to withhold cost-sharing have created much of the instability in th… ,,en,,AmyAyers16,04-12-2012 07:09,07-06-2017 23:52,0,0.2,0.2
"Germantown, MD",I love @ananavarro even though you are a republican 😂🤣!! https://t.co/Kx5V7AGzl6,,en,,LyzVogelChase,31-12-2010 03:52,07-06-2017 23:52,0,0.78125,0.6
"California, USA","RT @noiserawker: Let's be honest, Trump's meeting was intended to indoctrinate Comey into the inner circle of the crime family",,en,,obbiecole,20-01-2014 16:30,07-06-2017 23:52,0,0.3,0.533333333
,"RT @ABCPolitics: 61% of Americans think Trump fired FBI Dir. James Comey to protect himself, new @ABC News/WaPo poll finds:… ",,en,,ggcp9,10-11-2016 01:14,07-06-2017 23:52,0,0.136363636,0.454545455
"Asgardia, lower orbit","RT @RubyCodpiece: He's literally stealing money from kids with cancer.

FUCK THIS GUY. and if you're still supporting him, FUCK YOU. https:…",,en,,msdwallace,11-04-2009 00:46,07-06-2017 23:52,0,-0.183333333,0.483333333
"Egg Harbor Township, NJ",RT @ananavarro: I don't get how anyone sane accepts a political appointment from Trump right now. It's like volunteering as a tribute for t…,,en,,mercedescaesar,28-02-2012 00:24,07-06-2017 23:52,0,0.142857143,0.317857143
"Walterboro, SC","RT @sidnknj: Thank you to @olgaNYC1211 for breaking this first!!! 👏👏👏
https://t.co/1b8HOuf0o0 https://t.co/VbWVz1otJj",,en,,cmturner9651,03-12-2012 19:55,07-06-2017 23:52,0,0.48828125,0.333333333
"Oregon, USA","RT @mattmfm: ""Morality is just gone,"" says Eric Trump, who Forbes earlier today reported used a charity to (literally) steal mon… ",,en,,bilberry100,25-03-2017 15:32,07-06-2017 23:52,0,0,0.5
Louisiana,RT @thehill: Trump livid with Sessions but sees keeping him as only option: report  https://t.co/NtDeiaREYA https://t.co/MevYZBFNqR,,en,,bayougal86,07-05-2009 05:51,07-06-2017 23:52,0,0,1
,"RT @mattmittenthal: @MarkDiStef ""he simply asked me to publicly refute the infamous dossier, which I couldn't and wouldn't do."" #clapper ht…",,en,,ThtBitch3,12-01-2017 22:17,07-06-2017 23:52,0,-0.166666667,0.474603175
,RT @TEN_GOP: Notice how CNN immediately removed countdown clock after they realized Comey's testimony helps Trump. https://t.co/fTG83QnWRD,,en,,SeahawkBurrrton,14-08-2012 04:17,07-06-2017 23:52,0,0,0
,"WAITING FOR PUBLIC &amp; WRITTEN APOLOGY FROM PRESIDENT DONALD TRUMP, PHYSICAL TORTURE &amp; MURDER ATTEMPTS by ICE &amp; GEO! https://t.co/tp1MrnRgiC",,en,,vraiehistoire,07-11-2009 05:30,07-06-2017 23:52,0,0,0.104761905
"Philadelphia, PA",RT @MaxineWaters: So Comey told Jeff Sessions he didn't want to be alone with Trump. Women across the country can relate.,,en,,berrypecker,06-08-2009 16:12,07-06-2017 23:52,0,0,0
"Texas, USA","RT @steph93065: Comey: Trump was not under investigation
Media: Trump interfered with the investigation",,en,,texan7_caron,25-03-2017 23:57,07-06-2017 23:52,0,0,0
Brasil,RT @TEN_GOP: Notice how CNN immediately removed countdown clock after they realized Comey's testimony helps Trump. https://t.co/fTG83QnWRD,,en,,LolyComplex,15-12-2009 02:15,07-06-2017 23:52,0,0,0
,"RT @charliekirk11: Since the media is so focused on ""transparency"" how about we hear those tapes of Loretta Lynch meeting privately with Bi…",,en,,twelve12on12th,18-08-2009 02:19,07-06-2017 23:52,0,0,0.375
"Miami, FL",RT @NolteNC: Comey is lying. https://t.co/dp8uruTcDp,,en,,lovethisnation_,29-04-2010 23:34,07-06-2017 23:52,0,0,0
Carolina,RT @PuestoLoco: @BraddJaffy Recently told by a source who is in a position to know that there are seven (7) grand juries on Trump/R… ,,en,,Egf10910,25-08-2016 15:58,07-06-2017 23:52,0,0.25,0.625
,RT @tedlieu: Today America saw what a cover-up looks like. We watched Coats &amp; Rogers repeatedly refuse to answer basic questions. https://t…,,en,,JahDidntKill,27-03-2017 05:09,07-06-2017 23:52,0,0,0.125
,@Fahey9Fahey @billoreilly @StephPrichard1 Trump corruptly (to get Flynn off ie his own agenda) endevored to influence comey,,en,,GiskardIsMySavi,04-01-2016 06:47,07-06-2017 23:52,0,0.05,1
Colorado,"RT @ddale8: The Cohen statement suggests Trump is angry about the ""hookers in Russia"" sentence even while his other lawyer claims he feels…",,en,,merehut,04-09-2008 16:36,07-06-2017 23:52,0,-0.3125,0.6875
Schaumburg,I will openly call for the assassination/ execution of anyone who advocates for this as policy. Would be a massive… https://t.co/pNLwc07Dcs,,en,,RyneMoen,06-01-2009 05:50,07-06-2017 23:52,0,0,0.5
,@Cheria63 @thehill GOP elites don't like Trump . No matter to me if you say u are GOP .,,en,,crow_janet,08-07-2012 16:45,07-06-2017 23:52,0,0,0
,"Top 6 - Rotary Baseball 
Clinton Prairie 3
Frankfort 11 https://t.co/fUWc2fAex8",,en,,indianagiants,13-09-2014 20:24,07-06-2017 23:52,0,0.5,0.5
all i talk ab is politics,RT @chrislhayes: Another reason that *no matter what is revealed* GOP will not abandon Trump. https://t.co/qVTRbLCQhx,,en,,fr5quad,02-02-2014 02:50,07-06-2017 23:52,0,0,0
,"RT @HuffPost: Kamala Harris tried to get a clear answer from intelligence officials on Trump. Instead, she got cut off https://t.co/NeyqYI8…",,en,,don_croswhite,02-02-2017 00:11,07-06-2017 23:52,0,0.1,0.383333333
☀️The South 🐊,@AnthonyP1970 @kiwiwang5 @Soldierjohn @Suthen_boy @Portosj81 @Ian56789 @marklatelle8 @blake09220683 @garnet125… https://t.co/a55ba5P34i,,en,,EthnicAmbiguity,05-01-2010 13:09,07-06-2017 23:52,0,0,0
,"RT @benjaminwittes: ""The Door by the Grandfather Clock"" Edition - It’s been a huge two days for news on the Trump/Russia/Comey... https://t…",,en,,movedbypolitics,22-08-2015 18:28,07-06-2017 23:52,0,0.4,0.9
"Seattle, WA","RT @AltStateDpt: The time has come, @GOP.

It's country OR party. Your choice &amp; history will remember you for it. https://t.co/xo2njIbxuB",,en,,giamacabb,13-04-2012 18:21,07-06-2017 23:52,0,0,0
Jackson Mississippi,RT @TougalooTree: https://t.co/fFvDXo9jnT,,und,,TougalooTree,19-06-2011 02:13,07-06-2017 23:52,0,0,0
USA - Land of Obama ,RT @TrueFactsStated: The idea that Trump demands personal loyalty to himself should outrage all of us. He does not believe in rule of law.…,,en,,dleemar,19-04-2012 22:00,07-06-2017 23:52,0,0,0.3
"Georgia, USA","RT @TruthinGov2016: I'm just FULL of questions today: If there was NO Trump investigation as Comey just confirmed, how could Trump ""obstruc…",,en,,StoshAuf,19-11-2016 14:32,07-06-2017 23:52,0,0.375,0.775
"Worcester, MA",RT @OhNoSheTwitnt: David Duke says Jews aren't white. Eric Trump says Democrats aren't people. So I guess today begins my new life as a pur…,,en,,Dem4life1,28-02-2017 04:58,07-06-2017 23:52,0,0.068181818,0.227272727
"Laredo, Texas","RT @GartrellLinda: Leaked Email Proves DNC Planned Fake Trump/Putin Story
LIES LIES LIES #FakeNewsMedis complicit with @DNC
 https://t.co/6…",,en,,solmartpropert1,26-04-2016 21:39,07-06-2017 23:52,0,-0.1,0.5
,RT @mikandynothem: ✔RETWEET✔ if you agree with @EricTrump that Trump-Russia collusion is the greatest hoax of ALL time! ZERO evidence.… ,,en,,Tdawg0925,30-06-2011 21:50,07-06-2017 23:52,0,1,1
San Antonio,"RT @OANN: Lawsuit Against Comey Claims FBI Illegally Spied on Govt, Trump: https://t.co/PJNtX7KFf1 via @YouTube",,en,,KnightFrog,06-06-2009 21:56,07-06-2017 23:52,0,-0.5,0.5
"Indiana, USA",James Comey Will Testify Trump Tried to Forge 'Patronage Relationship' - https://t.co/Wcfi27RGR1,,en,,MerleJennings18,16-02-2017 21:21,07-06-2017 23:52,0,0,0
Pto Ordaz/Los Angeles CA,"RT @TheQuoteToday: Trump Just Blasted The Mayor Of London Again, And Twitter Fired Back Immediately https://t.co/hS0jsL345b",,en,,CaroLavier23,24-10-2013 23:12,07-06-2017 23:52,0,-0.3,0.45
"Massachusetts, USA","RT @ReflectionsofJM: Comey Confirms He Told President Trump 3⃣❌He Was Not Being Investigated.

https://t.co/MfW75sJIfi",,en,,violin002,10-08-2012 23:14,07-06-2017 23:52,0,0,0
"Miami Beach, FL",@NYDailyNews TRUMP VOTES PILE-O-HAIR CHRISTOPHER WRAY FBI: DEFLECTS RUSSIAGATE BALDNESS HIS &amp; PUTIN @UN @AP @BBC… https://t.co/lQjkGBGDLe,,en,,ruestjacques,27-09-2012 16:20,07-06-2017 23:52,0,0,0
"Juárez, Chihuahua",RT @tedlieu: Jeff Sessions lied under oath to Congress in order to get confirmed. He should have resigned months ago. https://t.co/lb7DJXJ7…,,en,,IrieMonarch,29-08-2016 21:03,07-06-2017 23:52,0,0.4,1
"Arizona, USA",RT @umpire43: This is the document that will be submitted to the Senate tomorrow.It also states that Senate informed Trump was ne… ,,en,,grannygethealth,22-05-2013 00:03,07-06-2017 23:52,0,0,0
,"RT @mattmfm: One year ago, we lost 49 LGBT friends and allies in a horrific mass shooting at Pulse Nightclub.

How Sadiq Khan an… ",,en,,Ceimone_W,29-04-2014 23:47,07-06-2017 23:52,0,-1,1
New York City,RT @KellyannePolls: ---&gt; https://t.co/lEoGQrKvaO,,und,,TheCityIsMine77,23-03-2012 01:16,07-06-2017 23:52,0,0,0
,RT @washingtonpost: Top intel official told associates Trump asked him if he could intervene with Comey to get FBI to back off Flynn https:…,,en,,dhaynes101,15-09-2008 19:16,07-06-2017 23:52,0,0.25,0.25
"Washington, DC",@lrozen Making forceful statement that he wasn't directed to do anything yet refusing to answer if Trump asked due… https://t.co/RraB6RWa6l,,en,,FrankMankiewicz,28-01-2017 06:07,07-06-2017 23:52,0,0,0
,"RT @AdrianChen: Solidarity with Aaron, a talented journalist facing outrageous charges. https://t.co/EAVX0gY2oS",,en,,fuckyouimbetter,20-10-2008 22:20,07-06-2017 23:52,0,-0.15,0.95
,"RT @RaheemKassam: This basically means: ""Submit before Islam or they'll kill more of you"". #SackSadiq https://t.co/IKBMdfJgu8",,en,,nikkudix,14-08-2012 18:25,07-06-2017 23:52,0,0.5,0.5
"Miami, Fl",RT @_Makada_: ISIS terrorists just killed at least 12 people and wounded 42 in attacks in Tehran yet the fake MSM is more focused on bashin…,,en,,Maricristy,31-03-2009 13:13,07-06-2017 23:52,0,-0.125,0.475
,"RT @ddale8: Trump gets distracted mid-sentence by a barge on the river, says the captain wants him to wave. ""Hello, Captain,"" he says, wavi…",,en,,Longley321,07-02-2012 15:29,07-06-2017 23:52,0,0.2,0.1
,"RT @GeorgeTakei: Eric Trump calls Democrats obstructionists, blames them for the failure of Donald's agenda even though they control… ",,en,,loudestsubtext,06-10-2016 04:27,07-06-2017 23:52,0,-0.316666667,0.3
,Wow https://t.co/EyglWJxAVA,,und,,airinkuhmets,04-05-2011 01:00,07-06-2017 23:52,0,0.1,1
,RT @ananavarro: I don't get how anyone sane accepts a political appointment from Trump right now. It's like volunteering as a tribute for t…,,en,,DB4L0758,04-07-2014 23:50,07-06-2017 23:52,0,0.142857143,0.317857143
NY/NJ via Cleveland,"RT @Mikel_Jollett: ""Jews are rats."" - Hitler, 1940

""Tutsis are cockroaches."" - Hutu, Rwanda, 1994

""Democrats aren't people."" - Eric Trump…",,en,,_MatthewBoomin_,09-08-2010 18:36,07-06-2017 23:52,0,0,0
MXTH3RCXVNTRY.,RT @angela_rye: The Queeeeeeeeen!!! 🤣🤣🤣 https://t.co/ivB29WwvG4,,en,,DeiondreBlair,02-04-2013 21:19,07-06-2017 23:52,0,0,0
,"RT @wonderfullone: The ""awkward"" moment James Comey and Donald Trump stared at each other in silence https://t.co/xMdPUTWXMS",,en,,LisaHauser8,28-05-2016 21:52,07-06-2017 23:52,0,-0.3625,0.6875
,"RT @TEN_GOP: Here's a full list of all the evidence proving Trump-Russia collusion:
1)
2)
3)
4)
5)
6)
#Comey",,en,,notbuyingthat54,05-05-2016 21:07,07-06-2017 23:52,0,0.35,0.55
"London, England",2017510251-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/K8qHDQrzM9,,und,,t_r_u_m_p_i_n_g,27-03-2016 11:59,07-06-2017 23:52,0,0,0
"Portland, OR",RT @joshtpm: Remember Trump has already locked himself in on the Feb 14th Flynn ask https://t.co/QqUfIrvUEZ,,en,,tracylacy84,31-12-2016 00:20,07-06-2017 23:52,0,0,0
,"RT @longwall26: Comey: He's guilty
Democrats: He's guilty
Trump: I'm guilty
Republicans: We may never get to the bottom of this",,en,,SailorPsy,13-01-2010 15:45,07-06-2017 23:52,0,-0.5,1
"Lewisville, Texas 75077","RT @gqforbes4: #dtmag https://t.co/53bLkk58Gg ""Donald Trump Outlines Infrastructure Plan: ‘It’s Time to Rebuild Our Country’""",,en,,CindyKayHogan1,13-12-2016 12:24,07-06-2017 23:52,0,0,0
Las Vegas   :0),rt legal_problems: OnPolitics Today: James Comey says the 'fake news' on Trump is true https://t.co/IgMxQUZYlr,,en,,blitzmasterrb,25-05-2009 17:59,07-06-2017 23:52,0,-0.075,0.825
,"RT @TheKingCenter: Isn't this absolutely shameful? Tell our children to think high and love deeply, NO MATTER who demonstrates differe… ",,en,,HilaryFernald,14-09-2012 17:04,07-06-2017 23:52,0,0.215,0.61
,RT @LouDobbs: Comey Statement backs @POTUS - @Jim_Jordan: “Today is a good day for President Trump. He has been vindicated.”… ,,en,,DebHiers1,14-11-2015 03:31,07-06-2017 23:52,0,0.7,0.6
,RT @eddiecarl4468: You're a fucking asshole Kristol! https://t.co/uebLKcIccr,,en,,MarathonerNYC,24-01-2009 00:08,07-06-2017 23:52,0,-0.75,0.8
,"RT @HalfOnionInABag: 1. Eric Trump sees a Twitter account that seems to be run by half an onion critiquing his father.

2. Eric Trump go… ",,en,,Emm3B88,30-06-2014 21:38,07-06-2017 23:52,0,-0.166666667,0.166666667
Aruba ,"Trump vs Comey 

What will happen tomorrow?",,en,,MaartenVorwerk,23-08-2011 22:04,07-06-2017 23:52,0,0,0
,"RT @alfonslopeztena: Trump to nominate Christopher Wray as FBI director
He is New Jersey Gov. Chris Christie’s attorney
#BananaRepublic  ht…",,en,,EzabQuader,17-06-2015 17:20,07-06-2017 23:52,0,0.136363636,0.454545455
Los Angeles,"RT @longwall26: Comey: He's guilty
Democrats: He's guilty
Trump: I'm guilty
Republicans: We may never get to the bottom of this",,en,,Halloweely,07-05-2009 23:22,07-06-2017 23:52,0,-0.5,1
 U S A,"💥D.C. Bar Will Offer Free Drinks Every Time Trump Tweets about Comey‼️

https://t.co/SYsfCGuaMk",,en,,america_trump,25-08-2009 13:56,07-06-2017 23:52,0,0.4,0.8
Germany,RT @leahmcelrath: *lays head on desk* https://t.co/q3JMUDHG4g,,en,,endtimerain,03-11-2009 18:27,07-06-2017 23:52,0,0,0
,RT @Public_Citizen: .@HouseCommerce members challenge #Trump administration to lower #drugprices. Will @HHSGov respond? https://t.co/2KkGY0…,,en,,pepperliker,24-10-2013 22:39,07-06-2017 23:52,0,0,0
,RT @TEN_GOP: Notice how CNN immediately removed countdown clock after they realized Comey's testimony helps Trump. https://t.co/fTG83QnWRD,,en,,Say_Non_Now,23-09-2015 20:44,07-06-2017 23:52,0,0,0
,"RT @charliekirk11: Since the media is so focused on ""transparency"" how about we hear those tapes of Loretta Lynch meeting privately with Bi…",,en,,georgemoody228,18-07-2012 00:29,07-06-2017 23:52,0,0,0.375
,"RT @TheMarkRomano: WOW....

President Trump told Comey ""I Need Loyalty""

Imagine that. The boss wanting loyalty from a subordinate.

That m…",,en,,ktd101551,17-08-2015 01:13,07-06-2017 23:52,0,0.1,1
"California, USA","Hey @CNN @ABC @NBC @CBS, all you #FakeNews outlets. Trump IS NOT under investigation for Russian collusion? Yet you… https://t.co/xC6UfoUSVE",,en,,m1cr0d,11-11-2016 04:20,07-06-2017 23:52,0,0,0
"Santa Paula, CA",RT @schwartzbFBN: Trump attorney postpones 'war' on Comey after being 'vindicated' by testimony |  https://t.co/kWsxVFViD1,,en,,lsc5341,13-05-2017 17:55,07-06-2017 23:52,0,0,0
,"RT @SethAbramson: (15) It does NOT matter if Comey says he didn't FEEL Trump was obstructing justice. It might've helped a prosecution, but…",,en,,79topper,09-06-2016 02:51,07-06-2017 23:52,0,-0.75,1
"Belo Horizonte, Brasil",Gostei de um vídeo @YouTube https://t.co/pEW1WQdtl8 with a 2-Year-Old (JLo and Hillary Clinton),,pt,,MagdaMarinhoBH,18-03-2009 18:16,07-06-2017 23:52,0,0,0
,"RT @Mikel_Jollett: ""Jews are rats."" - Hitler, 1940

""Tutsis are cockroaches."" - Hutu, Rwanda, 1994

""Democrats aren't people."" - Eric Trump…",,en,,Eamonwright2,21-07-2015 12:50,07-06-2017 23:52,0,0,0
Over there,RT @matthewamiller: Everyone seems to have forgotten Trump publicly denied asking Comey to back off Flynn. Comey rebuts that under oath… ,,en,,ACJK714,20-08-2010 21:34,07-06-2017 23:52,0,0,0.033333333
,RT @tedlieu: Today America saw what a cover-up looks like. We watched Coats &amp; Rogers repeatedly refuse to answer basic questions. https://t…,,en,,pernick_paula,20-12-2014 23:16,07-06-2017 23:52,0,0,0.125
"Oregon, USA",RT @shannoncoulter: He kicked Sessions &amp; Pence out of the room before addressing Comey. I think he absolutely knew it was inappropriate. ht…,,en,,Cinianwidger1,12-12-2015 03:06,07-06-2017 23:52,0,0.2,0.9
"Shakopee, MN",RT @AriFleischer: Seems to me key headline from today is Comey confirming Trump is not under investigation.  Isn't that what collusion w Ru…,,en,,jackson_shatek,15-12-2013 18:34,07-06-2017 23:52,0,0,1
"Storrs, CT","Trump defenders on TV should play up the mobster stuff. ""Erin, America is like a family. And there's no place for snitches in this family.""",,en,,TJBreen,08-06-2008 19:28,07-06-2017 23:52,0,0,0
"Kansas, USA",Comey: Trump sought to lift the cloud of investigation https://t.co/UtzXfushtX,,en,,left_aardvark,24-03-2017 00:36,07-06-2017 23:52,0,0,0
USA,RT @TeamPelosi: Shameful: House GOP just voted for the 9th time to keep Trump's tax returns a secret. What is he hiding? American voters ar…,,en,,gwenie__B68,11-02-2017 15:48,07-06-2017 23:52,0,-0.2,0.35
"New Orleans, USA","RT @ABCPolitics: 61% of Americans think Trump fired FBI Dir. James Comey to protect himself, new @ABC News/WaPo poll finds:… ",,en,,DorothySmith11,18-08-2011 06:10,07-06-2017 23:52,0,0.136363636,0.454545455
,"RT @FoxNews: Trump touts 'new era' with $1 trillion infrastructure plan - via @brookefoxnews
https://t.co/35hntNIVnd",,en,,peggyhill719,01-02-2016 00:26,07-06-2017 23:52,0,0.136363636,0.454545455
Transatlantic,#Hardball Except4 Heidi you people are talking NONSENSE!! Do we have #Trump's Tax Returns yet? NO! Obstruction of Justice ? #TheResistance,,en,,KareemLumumba,15-06-2009 02:20,07-06-2017 23:52,0,0,0
USA meltdown/recovery efforts,"RT @MooPersists: Trump’s America can’t be trusted for ‘global leadership’ - says CANADA 🇨🇦
https://t.co/tGhHLvT7ss https://t.co/upUT6DiBn0",,en,,SonnyDaes,06-10-2016 08:14,07-06-2017 23:52,0,0,0
A Peaceful Place,When you have to buy and pay people to say positive things about you. https://t.co/okk92cEMgM,,en,,HandToForehead,22-03-2013 20:13,07-06-2017 23:52,0,0.227272727,0.545454545
,RT @DrDenaGrayson: @thehill @20committee More like👉BREAKING: #Comey will confirm Trump obstructed justice by asking Comey to let… ,,en,,AlstonTara,11-06-2012 01:43,07-06-2017 23:52,0,0.5,0.5
Reality in Central Florida,This is what Democrats want to coverup. The Trump Administration working with industry leaders to #MAGA https://t.co/wQafxADwSs,,en,,KSinCFL,23-06-2011 22:46,07-06-2017 23:52,0,0,0
,"RT @tonyposnanski: I did learn one thing from James Comey's written testimony...

In 2017...Donald Trump has spent more time with Comey tha…",,en,,Sullyanne1,21-10-2012 21:44,07-06-2017 23:52,0,0.2,0.3
Australia,CNN’s Jim Acosta accuses Trump of attacking London mayor because he’s a Muslim https://t.co/mfS0tbAufE,,en,,Quantrilltoy,02-06-2013 00:22,07-06-2017 23:52,0,0,0
"Ordway, Colorado USA","RT @activist360: Since everything out of the mouth of sociopath Trump's projection, I take his denial of Russian hookers as confirmation of…",,en,,CarolLaRue,22-11-2009 20:47,07-06-2017 23:52,0,0,0
,RT @docrocktex26: New timeline proves Trump pressured Comey each time Russia investigation got closer https://t.co/gqzWY6c98u via @shareblue,,en,,mbarbed,27-01-2017 18:52,07-06-2017 23:52,0,0.218181818,0.227272727
"Princeton, WV",RT @dwnews: German NGO seeks arrest warrant for Donald Trump's deputy CIA director over 'enhanced interrogation' practices… ,,en,,Skinner147,06-06-2009 15:52,07-06-2017 23:52,0,-0.025,0
ATL,"RT @polNewsForever: Recap of what this ""Russia Investigation"" has found: absolutely nothing.

No collusion.

Just kicking and screaming… ",,en,,jauanjennings,28-02-2012 01:06,07-06-2017 23:52,0,0.2,0.9
"Crystal River, FL",RT @KORANISBURNING: #SenateIntelHearing Comey stated 3 times trump was not under investigation keep watching the propaganda MSM because… ,,en,,tnpaw,15-02-2009 22:22,07-06-2017 23:52,0,-0.1,0.1
NZ,"'Troubling allegations' against Trump in #ComeyTestimony

https://t.co/Q2j3wCztlJ",,en,,pirsarwarras,19-01-2014 02:35,07-06-2017 23:52,0,0,0
"Wisconsin, USA",RT @MaxBoot: Comey statement is compelling evidence of obstruction. Clincher is Trump firing Comey &amp; admitting it was because of Russia pro…,,en,,Real_TrumpFacts,23-02-2016 05:46,07-06-2017 23:52,0,0.3,0.6
N 41°42' 0'' / W 87°38' 0'',RT @ezraklein: This is the most powerful country the world has ever known being run by a man singularly unqualified to run it: https://t.co…,,en,,SonnyBgirlFouch,13-02-2011 18:24,07-06-2017 23:52,0,0.4,0.75
,@JaySekulow @ChristiChat @POTUS They wish to see America in the dumps under Trump,,en,,nellchar,10-11-2014 01:30,07-06-2017 23:52,0,0,0
Venezuela,"RT @AlbertoRT51: ÚLTIMA HORA | Rick Scott: Hoy, estoy alentando al pdte. Trump a tomar una posición contra las brutales dictaduras de Venez…",,es,,luisortega94,05-07-2010 03:40,07-06-2017 23:52,0,0,0
NYC,"RT @longwall26: Comey: He's guilty
Democrats: He's guilty
Trump: I'm guilty
Republicans: We may never get to the bottom of this",,en,,preludeandyodel,02-12-2010 02:48,07-06-2017 23:52,0,-0.5,1
"New Haven, CT","7. Many thought replacing Obamacare was unlikely, because Trump’s campaign staff is under investigation for possible ties to Russia.",,en,,johnastoehr,31-01-2010 19:21,07-06-2017 23:52,0,0,0.666666667
"London, England",2017510316-0.jpg #trump #trumptrain #buildthewall #maga https://t.co/6g73eUtMNv,,und,,t_r_u_m_p_i_n_g,27-03-2016 11:59,07-06-2017 23:52,0,0,0
,RT @SethAbramson: (12) Therefore any Obstruction of Justice case against President Trump IS about—almost exclusively—the nature of the word…,,en,,celticlas,28-02-2009 16:49,07-06-2017 23:52,0,-0.75,1
,"RT @ruckus2: @yashar 

Obama spoke with comey 2 times during his entire administration.
Trump spoke with him nine times in four months

Pre…",,en,,Una_Bear_Dog,03-01-2013 05:13,07-06-2017 23:52,0,0,0.625
,"If Trump had half a brain, he'd rush produce a line of Loyal-Tee goofball tees. But he doesn't. So he won't. #TrumpRussia #ComeyTestimony",,en,,PowerVoiceOver,18-10-2011 00:11,07-06-2017 23:52,0,-0.166666667,0.166666667
#adoptdontshop #Independent ,"RT @keithboykin: Last year, Trump said it was improper for Bill Clinton to meet Attorney General Loretta Lynch privately because of… ",,en,,S1PPi,12-01-2012 00:34,07-06-2017 23:52,0,0.016666667,0.313888889
"Sharon, Wisconsin",RT @TeaPainUSA: Only in a Trump White House can Jeff Sessions keep his job for lyin' to Congress but lose it for not obstructing justice.,,en,,tsktsk61,26-08-2011 21:00,07-06-2017 23:52,0,0,0.5
United States,"RT @bocavista2016: 🚨 MUST WATCH 🚨

Weather Channel Founder EVISCERATES #CNN over #ClimateChange

https://t.co/gN4Bf8ywn2
Eric Trump #MAGA #…",,en,,HeadSense3,13-02-2017 02:25,07-06-2017 23:52,0,0,0
,RT @dwnews: German NGO seeks arrest warrant for Donald Trump's deputy CIA director over 'enhanced interrogation' practices… ,,en,,Brother_Andrei,03-01-2017 06:14,07-06-2017 23:52,0,-0.025,0
"Georgia, USA",RT @tedlieu: These poll numbers for @realDonaldTrump are starting to look like Nixon numbers. #WednesdayWisdom https://t.co/eBPtUusp8c,,en,,LKendrix,16-09-2008 23:29,07-06-2017 23:52,0,0,0.1
"Hollywood, California",RT @SenSanders: Donald Trump’s so-called infrastructure plan is a huge giveaway to Wall Street that will fail to modernize our crum… ,,en,,4seasonspix,04-04-2009 03:53,07-06-2017 23:52,0,-0.05,0.6
"Chesterfield, Michigan","RT @carolrosenberg: Trump’s pick for FBI director was alerted early to Abu Ghraib 
https://t.co/WFrmLwGYp6 @MiamiHerald",,en,,ekrause98,14-03-2011 00:24,07-06-2017 23:52,0,0.1,0.3
"Ottawa, Ontario","RT @ddale8: Updated: Former FBI director says Trump pressured him to end Russia investigation of ally, trampled boundaries: https://t.co/qx…",,en,,jencarter35,30-05-2012 02:00,07-06-2017 23:52,0,0,0
"Washington, DC",Right wing version of being woke: to never be surprised by critical coverage from the MSM bc you assume the media w… https://t.co/aZ50TencxR,,en,,GordonAChaffin,14-05-2015 20:35,07-06-2017 23:52,0,0.128571429,0.745238095
,RT @matthewamiller: Everyone seems to have forgotten Trump publicly denied asking Comey to back off Flynn. Comey rebuts that under oath… ,,en,,RSuz52,06-06-2009 18:55,07-06-2017 23:52,0,0,0.033333333
Florida,"@SethMacFarlane TRUMP2020
PENCE2024
DONALD TRUMP JR 2032
IVANKA TRUMP 2040

President Trump is Making America Great… https://t.co/zPUmKabKAL",,en,,RyanKurth3,23-05-2017 07:15,07-06-2017 23:52,0,0,0
"Washington, USA","RT @JoyAnnReid: The best bit is when the second son of the first of 3 wives of the lady parts grabbing teen ogler says ""morality ha… ",,en,,DanysAvdentures,24-04-2013 00:29,07-06-2017 23:52,0,0.3125,0.158333333
